graph,request,time_int_adj,sqr_time,sqr_pairs_time,sqr_pairs,adj_time,adj_pairs_time,adj_pairs
LUBM1M,q_15/8,2225089087,383997658,433922926,4094884,380007513,392165517,4094884
LUBM1M,q10_3/1,2033896473,98711153,94972440,948263,103151133,95074321,948263
LUBM1M,q10_3/1,2045581466,98505945,97284342,948263,103603051,97590535,948263
LUBM1M,q10_3/1,1960844865,97421110,95945324,948263,104405270,97504351,948263
LUBM1M,q10_3/1,2073087051,98969437,92989354,948263,103620547,93396529,948263
LUBM1M,q10_3/1,1988737974,98423236,96270703,948263,103911116,97429202,948263
LUBM1M,q10_3/4,2064103540,115091829,63766012,611027,118002729,63778619,611027
LUBM1M,q10_3/4,1929739678,112426536,63655211,611027,119079008,62629818,611027
LUBM1M,q10_3/4,2083813778,113976607,64057325,611027,120498171,62575434,611027
LUBM1M,q10_3/4,1931814078,112202819,63279819,611027,118993243,63059421,611027
LUBM1M,q10_3/4,2069415361,113428211,64272292,611027,118018067,62782630,611027
LUBM1M,q10_3/6,2029289782,253135649,192543546,2067588,264548185,188042516,2067588
LUBM1M,q10_3/6,2028550902,255196456,186908902,2067588,263598345,185517183,2067588
LUBM1M,q10_3/6,2077283625,251509581,186203934,2067588,263713737,185340865,2067588
LUBM1M,q10_3/6,2034772388,252293848,186420517,2067588,263819190,185858579,2067588
LUBM1M,q10_3/6,2078246042,252316436,188915494,2067588,263582229,187565865,2067588
LUBM1M,q10_3/0,2053504008,199487420,87444402,934650,208446259,88101801,934650
LUBM1M,q10_3/0,2061436454,199567382,87401498,934650,204699027,93064683,934650
LUBM1M,q10_3/0,1997379001,199661322,95730004,934650,203260261,100637275,934650
LUBM1M,q10_3/0,1963617693,198930742,94818998,934650,204023763,99745957,934650
LUBM1M,q10_3/0,2012229710,199190024,96068408,934650,204000063,100748182,934650
LUBM1M,q10_3/5,2051015868,215032132,146156525,1338327,220367672,145618083,1338327
LUBM1M,q10_3/5,2085091858,216129300,138282190,1338327,220875075,144773107,1338327
LUBM1M,q10_3/5,2004370552,213329508,139468488,1338327,220704291,143330493,1338327
LUBM1M,q10_3/5,2081532786,215898729,137401008,1338327,220922200,144672101,1338327
LUBM1M,q10_3/5,2115110183,214705206,131176080,1338327,220358193,141456700,1338327
LUBM1M,q10_3/3,1948639457,131173691,100452957,1097192,127931728,101741564,1097192
LUBM1M,q10_3/3,2058443356,119303203,106069037,1097192,124845937,105150790,1097192
LUBM1M,q10_3/3,1972556708,118858405,106134934,1097192,124950433,105379389,1097192
LUBM1M,q10_3/3,1925201747,119948855,110054399,1097192,125420677,107407926,1097192
LUBM1M,q10_3/3,2002551407,118791685,110781212,1097192,124819859,107440668,1097192
LUBM1M,q10_3/2,1983112857,283437435,135924677,1489649,270704556,135055976,1489649
LUBM1M,q10_3/2,1991043032,282951335,138963183,1489649,274190686,137737852,1489649
LUBM1M,q10_3/2,1958028398,289232119,138794254,1489649,271378601,138819635,1489649
LUBM1M,q10_3/2,2015332015,292531412,138645529,1489649,271923616,137747284,1489649
LUBM1M,q10_3/2,1969151861,302756145,135316759,1489649,271039391,135328620,1489649
LUBM1M,q10_3/9,1996713545,198184624,63137452,583683,213821199,66909243,583683
LUBM1M,q10_3/9,2030042414,197935568,66939785,583683,202434405,68767234,583683
LUBM1M,q10_3/9,2001480168,197799676,67015660,583683,203006048,68656018,583683
LUBM1M,q10_3/9,1996975214,198136033,66693234,583683,202847595,68722650,583683
LUBM1M,q10_3/9,2000379625,197703756,67116727,583683,203500382,68716359,583683
LUBM1M,q10_3/7,1995082246,87851337,63730790,572654,93228510,62788968,572654
LUBM1M,q10_3/7,1973606351,88147019,63791986,572654,93307970,62831819,572654
LUBM1M,q10_3/7,2068848845,88096108,59716736,572654,127550670,59422495,572654
LUBM1M,q10_3/7,2105270698,87577347,61323248,572654,93259497,60596276,572654
LUBM1M,q10_3/7,2029056661,87781263,62338333,572654,93242857,61787632,572654
LUBM1M,q10_3/8,2055705537,94866402,51207535,480760,99396279,50725689,480760
LUBM1M,q10_3/8,1937812411,93019086,51608769,480760,118926338,51546572,480760
LUBM1M,q10_3/8,1946881434,93121295,51564553,480760,98801341,52634063,480760
LUBM1M,q10_3/8,1939120902,93212979,51682318,480760,99371306,51649710,480760
LUBM1M,q10_3/8,1985484784,94939405,52539001,480760,99188033,52667575,480760
LUBM1M,q_14/1,3532108202,996759372,555502485,5281677,978499185,544154733,5281677
LUBM1M,q_14/1,3213706843,1042348862,557986530,5281677,1012725478,552095711,5281677
LUBM1M,q_14/1,3427937492,1006356368,555686975,5281677,976158864,545444262,5281677
LUBM1M,q_14/1,3689769488,1029355835,557894542,5281677,1021532522,551999515,5281677
LUBM1M,q_14/1,3668427386,1025539074,556148380,5281677,1009034246,548783830,5281677
LUBM1M,q_14/4,3465095698,312543321,266074213,2324886,333660942,247876544,2324886
LUBM1M,q_14/4,3401087270,313192661,267210196,2324886,325752096,245164215,2324886
LUBM1M,q_14/4,3454346956,313496328,266270272,2324886,325635964,245228673,2324886
LUBM1M,q_14/4,3398519792,313349434,268513999,2324886,324660278,247017107,2324886
LUBM1M,q_14/4,3224119733,318924804,264811629,2324886,324737758,246328139,2324886
LUBM1M,q_14/6,3458078185,608468736,297688704,2617138,626775205,286671454,2617138
LUBM1M,q_14/6,3076776636,602121680,294976473,2617138,620592944,286596323,2617138
LUBM1M,q_14/6,3465117351,613424279,298427826,2617138,617631352,287981990,2617138
LUBM1M,q_14/6,3467490283,610602822,299452586,2617138,621817051,289532702,2617138
LUBM1M,q_14/6,3156055220,598807076,294089565,2617138,619251586,288723020,2617138
LUBM1M,q_14/0,3513406936,604723907,288323006,2515274,621848750,279325640,2515274
LUBM1M,q_14/0,3348719044,603422241,288146530,2515274,617570253,283561513,2515274
LUBM1M,q_14/0,3452517909,604246143,289436348,2515274,624577746,278429851,2515274
LUBM1M,q_14/0,3387758772,599410415,288842398,2515274,615075967,280707042,2515274
LUBM1M,q_14/0,3453605296,601209131,289005554,2515274,621622377,278861341,2515274
LUBM1M,q_14/5,3419645221,533828390,289938016,2500252,530513274,284444600,2500252
LUBM1M,q_14/5,3291081707,528514140,288907682,2500252,530163242,285823587,2500252
LUBM1M,q_14/5,3156246652,521395373,287114326,2500252,533553577,292097485,2500252
LUBM1M,q_14/5,3160051458,514041556,287090319,2500252,529317602,289760434,2500252
LUBM1M,q_14/5,3409016107,532202503,290783007,2500252,530363639,290791623,2500252
LUBM1M,q_14/3,3535537404,682527186,613470817,5783901,696360009,584054998,5783901
LUBM1M,q_14/3,3470192086,679161244,613931523,5783901,683127136,581622792,5783901
LUBM1M,q_14/3,3537875039,683749428,618002742,5783901,679575173,583667667,5783901
LUBM1M,q_14/3,3531035226,675813470,611512077,5783901,678792094,582404820,5783901
LUBM1M,q_14/3,3521061441,690325284,618914246,5783901,678979377,584069763,5783901
LUBM1M,q_14/2,3487001483,569621058,380103834,3390059,565142511,358765781,3390059
LUBM1M,q_14/2,3191856010,557144499,372454661,3390059,578847616,366124005,3390059
LUBM1M,q_14/2,3513909209,564199620,378537520,3390059,561583825,358858015,3390059
LUBM1M,q_14/2,3310634180,561071436,376635346,3390059,570554685,362824943,3390059
LUBM1M,q_14/2,3512553334,563920994,378608598,3390059,561304351,358492400,3390059
LUBM1M,q_14/9,3390531574,302834110,260525330,2279937,302407609,244329152,2279937
LUBM1M,q_14/9,3144828877,288558781,245086634,2279937,301000313,240732363,2279937
LUBM1M,q_14/9,3267047950,289041999,256117318,2279937,302024354,244052928,2279937
LUBM1M,q_14/9,3476347555,290602993,261457898,2279937,302167411,245010291,2279937
LUBM1M,q_14/9,3019147909,288676391,235754362,2279937,313753344,239185490,2279937
LUBM1M,q_14/7,3270327560,512154375,168429632,1387882,514955791,167104073,1387882
LUBM1M,q_14/7,3414524290,524664113,170184984,1387882,514584731,167102716,1387882
LUBM1M,q_14/7,3422843270,511194002,168992022,1387882,512955291,167162882,1387882
LUBM1M,q_14/7,3171320348,502183514,167313624,1387882,515283708,166754597,1387882
LUBM1M,q_14/7,3170457829,495690381,166834769,1387882,523696009,166383582,1387882
LUBM1M,q_14/8,3655837448,491003762,458518164,4080030,492132725,452102291,4080030
LUBM1M,q_14/8,3539340211,496342545,457284586,4080030,497278946,453708303,4080030
LUBM1M,q_14/8,3437203102,492409483,455961019,4080030,497437641,451897126,4080030
LUBM1M,q_14/8,3532999484,501035573,459077016,4080030,488670701,431672144,4080030
LUBM1M,q_14/8,3605016692,495981355,461956725,4080030,491678418,452610110,4080030
LUBM1M,q_16/1,2403234295,466106700,150930840,1337801,480590084,143622819,1337801
LUBM1M,q_16/1,2253217779,461849863,142187335,1337801,480380041,140982656,1337801
LUBM1M,q_16/1,2111355048,462081165,142041223,1337801,481679244,149215208,1337801
LUBM1M,q_16/1,2319271482,464436465,149178271,1337801,488773940,143955652,1337801
LUBM1M,q_16/1,2416692216,469786918,151563144,1337801,480478716,143762148,1337801
LUBM1M,q_16/4,2433044503,437964961,173088325,1623078,452826891,172111924,1623078
LUBM1M,q_16/4,2384081280,438015028,170955672,1623078,453529422,170947570,1623078
LUBM1M,q_16/4,2430955165,438133793,173193327,1623078,463669165,172848023,1623078
LUBM1M,q_16/4,2426907247,444720235,177586416,1623078,454011633,171624010,1623078
LUBM1M,q_16/4,2284202879,436543238,169334188,1623078,452937766,170841577,1623078
LUBM1M,q_16/6,2462768278,289246364,272227751,2485436,302530733,248334117,2485436
LUBM1M,q_16/6,2473493417,288777338,273031497,2485436,303154292,249273054,2485436
LUBM1M,q_16/6,2390574452,288380000,277775501,2485436,304534159,247336412,2485436
LUBM1M,q_16/6,2490783263,287887299,266927333,2485436,302548352,247160728,2485436
LUBM1M,q_16/6,2539855347,288921555,272052441,2485436,302431920,248393942,2485436
LUBM1M,q_16/0,2206164038,248861469,94031986,986664,265991849,93893107,986664
LUBM1M,q_16/0,2102205622,249471900,95877063,986664,266001090,95125023,986664
LUBM1M,q_16/0,2067122241,249342036,94333034,986664,266603482,93536794,986664
LUBM1M,q_16/0,2066039197,249574307,94010390,986664,266774351,93599835,986664
LUBM1M,q_16/0,2249196723,248917389,93947769,986664,266241479,93825048,986664
LUBM1M,q_16/5,2005121171,108389058,59608139,600109,112083329,59694056,600109
LUBM1M,q_16/5,2001466358,106936066,58234645,600109,111042658,58738408,600109
LUBM1M,q_16/5,2012221741,109147139,58748091,600109,112463466,58455176,600109
LUBM1M,q_16/5,2001002767,107053270,58278060,600109,111158805,58541494,600109
LUBM1M,q_16/5,2009513261,107872091,59573649,600109,114630520,59914445,600109
LUBM1M,q_16/3,2508546611,524784702,289421692,2940543,538251681,269654220,2940543
LUBM1M,q_16/3,2403132023,527001617,295311272,2940543,552230330,269743935,2940543
LUBM1M,q_16/3,2308354886,528666841,288163161,2940543,541276511,269934734,2940543
LUBM1M,q_16/3,2400895783,528109548,290539362,2940543,544075427,269120133,2940543
LUBM1M,q_16/3,2410028620,524682459,290621822,2940543,541341626,287514904,2940543
LUBM1M,q_16/2,2128778625,190914597,71800848,688596,207551867,80188469,688596
LUBM1M,q_16/2,2351881071,194095573,86552527,688596,210986084,87205031,688596
LUBM1M,q_16/2,2086564955,197237302,75735131,688596,208173491,83916562,688596
LUBM1M,q_16/2,2084355010,196918007,75692679,688596,216615045,84076286,688596
LUBM1M,q_16/2,2397488528,194916460,88326580,688596,212243770,89243686,688596
LUBM1M,q_16/9,2168014629,230706996,118514896,1223282,255631141,121249796,1223282
LUBM1M,q_16/9,2328727001,230951273,125940869,1223282,251971316,127133225,1223282
LUBM1M,q_16/9,2333677675,230539003,127713780,1223282,248432485,126635172,1223282
LUBM1M,q_16/9,2048997046,234516155,122299794,1223282,245541542,121053620,1223282
LUBM1M,q_16/9,2127540122,230632159,117161291,1223282,255995959,118682645,1223282
LUBM1M,q_16/7,2476332261,229681038,222927509,1829810,240553815,201590729,1829810
LUBM1M,q_16/7,2307448773,230325409,202311793,1829810,240420091,199720299,1829810
LUBM1M,q_16/7,2500115003,228814897,209308633,1829810,240372860,200785572,1829810
LUBM1M,q_16/7,2372145290,228738478,209516184,1829810,240566345,201130988,1829810
LUBM1M,q_16/7,2199133939,228082207,190743064,1829810,239988035,194739258,1829810
LUBM1M,q_16/8,2393114132,233146995,223446607,1915130,243264769,210015035,1915130
LUBM1M,q_16/8,2459688790,233912371,227104530,1915130,244597326,208437438,1915130
LUBM1M,q_16/8,2384141641,234177536,223534950,1915130,241766128,210353461,1915130
LUBM1M,q_16/8,2383505281,234363515,219576504,1915130,239462821,211231257,1915130
LUBM1M,q_16/8,2455848718,240744839,220894558,1915130,252150646,206573196,1915130
LUBM1M,q1/1,1922058041,24297401,13428866,148437,24590768,13518241,148437
LUBM1M,q1/1,1928214081,24186293,13401170,148437,24604359,13549795,148437
LUBM1M,q1/1,1930200356,24364368,13388535,148437,24556407,13574408,148437
LUBM1M,q1/1,1809136338,24341820,13347524,148437,24957651,14009115,148437
LUBM1M,q1/1,1871595515,24920352,13908848,148437,25609217,14541940,148437
LUBM1M,q1/4,1867825587,7422341,2005824,22449,5208493,1905249,22449
LUBM1M,q1/4,1850854432,7442302,2007519,22449,5302183,1957528,22449
LUBM1M,q1/4,1853298322,7475949,2006073,22449,5314342,1959068,22449
LUBM1M,q1/4,1857514749,7475286,1969662,22449,5186048,1904696,22449
LUBM1M,q1/4,1847293979,7268537,1951601,22449,5187793,1903453,22449
LUBM1M,q1/6,1872231823,60188995,99140029,1037753,65094265,100767371,1037753
LUBM1M,q1/6,1913954929,60394388,97094974,1037753,64912567,97526362,1037753
LUBM1M,q1/6,1932868112,60055991,96949572,1037753,63996937,97153728,1037753
LUBM1M,q1/6,1933703152,59996080,96914085,1037753,64047860,97294729,1037753
LUBM1M,q1/6,1931225094,60225084,97104282,1037753,64004233,96990971,1037753
LUBM1M,q1/0,1907549095,4493780,2310177,26098,4502857,2244882,26098
LUBM1M,q1/0,1906419983,4520946,2273140,26098,4514630,2268563,26098
LUBM1M,q1/0,1903200569,4504888,2291063,26098,4459584,2265111,26098
LUBM1M,q1/0,1901229746,4511726,2273318,26098,4484357,2260827,26098
LUBM1M,q1/0,1903035498,4543377,2268641,26098,4533197,2251319,26098
LUBM1M,q1/5,1905673042,45587430,40596184,402463,48759882,41377261,402463
LUBM1M,q1/5,1917252822,45149514,40122582,402463,58003973,40646162,402463
LUBM1M,q1/5,1890810470,45267146,40609987,402463,48636839,41408856,402463
LUBM1M,q1/5,1898746747,45108813,40337253,402463,48921927,41293009,402463
LUBM1M,q1/5,1893629524,45795663,40323356,402463,49142940,41283444,402463
LUBM1M,q1/3,1884291248,16243045,10376480,117444,16027551,10293167,117444
LUBM1M,q1/3,1878482233,16208595,10416174,117444,16213501,10304564,117444
LUBM1M,q1/3,1875685303,16224592,10368319,117444,16253893,10293385,117444
LUBM1M,q1/3,1881428750,16227291,10322227,117444,16116205,10307559,117444
LUBM1M,q1/3,1856395518,16310965,10373670,117444,16280911,10290950,117444
LUBM1M,q1/2,1817632693,47794608,76235011,773003,51645741,78649034,773003
LUBM1M,q1/2,1889859979,47975734,75995497,773003,51466996,78707290,773003
LUBM1M,q1/2,1888697169,48462208,76054218,773003,51535287,78589459,773003
LUBM1M,q1/2,1957859736,48442495,72677846,773003,51707913,75523256,773003
LUBM1M,q1/2,1896867800,48219274,72915723,773003,51537330,74282118,773003
LUBM1M,q1/9,1887266357,2405820,1917446,21754,2331433,1873605,21754
LUBM1M,q1/9,1880992310,2410263,1939464,21754,2311605,1890981,21754
LUBM1M,q1/9,1879157246,2412400,1919476,21754,2343812,1917570,21754
LUBM1M,q1/9,1885991270,2395414,1919851,21754,2365506,1933573,21754
LUBM1M,q1/9,1881059231,2405759,1919797,21754,2305879,1893612,21754
LUBM1M,q1/7,1875618402,3797850,1795134,20252,3790538,1693528,20252
LUBM1M,q1/7,1878901548,3868914,1738105,20252,3828519,1692551,20252
LUBM1M,q1/7,1876074887,3908698,1716312,20252,3793843,1737058,20252
LUBM1M,q1/7,1880619993,3811597,1722848,20252,3804708,1694133,20252
LUBM1M,q1/7,1877321947,3821674,1728312,20252,3782779,1691173,20252
LUBM1M,q1/8,1887484439,48365166,77433238,831472,51465196,78467945,831472
LUBM1M,q1/8,1895051280,47983912,77588762,831472,51804286,78512231,831472
LUBM1M,q1/8,1897593077,48413980,77539711,831472,51147627,78521145,831472
LUBM1M,q1/8,1896279241,57328809,78037553,831472,51186053,78379748,831472
LUBM1M,q1/8,1894254009,48407173,77322872,831472,51505372,78506220,831472
LUBM1M,q9_5/1,2192810149,404891622,511659067,5420622,425223146,513646141,5420622
LUBM1M,q9_5/1,2105840334,422191810,510295393,5420622,425038910,510911043,5420622
LUBM1M,q9_5/1,2201337905,404045882,506561245,5420622,422488253,511256640,5420622
LUBM1M,q9_5/1,2154693171,403305108,507003806,5420622,428435749,512156028,5420622
LUBM1M,q9_5/1,2119285890,417599733,507922729,5420622,421971485,511568056,5420622
LUBM1M,q9_5/4,1997597661,150787052,168471805,1865460,150193638,170973820,1865460
LUBM1M,q9_5/4,1993560607,148842434,172983392,1865460,151619294,172215132,1865460
LUBM1M,q9_5/4,1928868448,149482057,171690444,1865460,152338801,171131809,1865460
LUBM1M,q9_5/4,1948222908,150126524,170165533,1865460,151923282,172246353,1865460
LUBM1M,q9_5/4,2041205269,150620379,168616131,1865460,161618811,172794545,1865460
LUBM1M,q9_5/6,2031481013,286058349,513359664,5487674,260847273,515485216,5487674
LUBM1M,q9_5/6,1985628102,294482921,514101739,5487674,260247816,515109657,5487674
LUBM1M,q9_5/6,2006021659,289830696,513755649,5487674,260316570,515097380,5487674
LUBM1M,q9_5/6,1989321800,288443927,513757301,5487674,259782579,514884987,5487674
LUBM1M,q9_5/6,2115449915,288866390,512444188,5487674,261347409,515176754,5487674
LUBM1M,q9_5/0,2034297718,425257983,402555721,4263466,407781814,404431323,4263466
LUBM1M,q9_5/0,2113210163,415971768,402349910,4263466,406872300,403996285,4263466
LUBM1M,q9_5/0,2080814643,416616781,403239000,4263466,407137881,404314902,4263466
LUBM1M,q9_5/0,2034281373,417254773,403204605,4263466,412167938,404362264,4263466
LUBM1M,q9_5/0,1962527823,415261162,408098035,4263466,407445893,406666968,4263466
LUBM1M,q9_5/5,2145075653,584967304,473181442,5050746,603563859,473469138,5050746
LUBM1M,q9_5/5,2161987942,582722840,472638574,5050746,616717230,471791311,5050746
LUBM1M,q9_5/5,2163269018,582004729,471234246,5050746,598363358,475418563,5050746
LUBM1M,q9_5/5,2115883914,595286830,473121634,5050746,620342049,470934309,5050746
LUBM1M,q9_5/5,2114716358,598990841,473582662,5050746,603558111,471513170,5050746
LUBM1M,q9_5/3,2039225124,279319691,163137437,1802650,288684201,163702759,1802650
LUBM1M,q9_5/3,1994072190,275095153,163885506,1802650,291608483,163200773,1802650
LUBM1M,q9_5/3,2138017198,273501682,163104340,1802650,286529836,164334268,1802650
LUBM1M,q9_5/3,2044649569,279033932,163220326,1802650,291487302,163415334,1802650
LUBM1M,q9_5/3,2098189095,274412923,165562887,1802650,286654852,163803730,1802650
LUBM1M,q9_5/2,2073124611,422298485,474373623,4936514,420688341,523561909,4936514
LUBM1M,q9_5/2,2083978615,439356591,536512455,4936514,428083093,538487468,4936514
LUBM1M,q9_5/2,2157303092,430082994,536259846,4936514,418146716,532402768,4936514
LUBM1M,q9_5/2,2064900054,429922133,540300017,4936514,413841236,534861142,4936514
LUBM1M,q9_5/2,2157459441,457455137,528914263,4936514,426102697,536879514,4936514
LUBM1M,q9_5/9,2182534694,177462137,355727746,3841952,188989111,360422065,3841952
LUBM1M,q9_5/9,2138578070,174406325,356198820,3841952,187935971,357468259,3841952
LUBM1M,q9_5/9,2134038404,175419205,356490554,3841952,187760561,357843749,3841952
LUBM1M,q9_5/9,2137442903,175357701,356468885,3841952,187762603,358613149,3841952
LUBM1M,q9_5/9,2135252731,177764200,357347630,3841952,188747943,360390813,3841952
LUBM1M,q9_5/7,2093753002,388007734,566663401,6043048,400837710,563012409,6043048
LUBM1M,q9_5/7,2161957454,389742857,564121516,6043048,400876475,563899807,6043048
LUBM1M,q9_5/7,2151999482,386656213,569553630,6043048,400765854,572710656,6043048
LUBM1M,q9_5/7,2148198950,392285073,565104094,6043048,397041432,567773785,6043048
LUBM1M,q9_5/7,2095341770,388805029,563194401,6043048,400770023,563800002,6043048
LUBM1M,q9_5/8,2138886355,451677386,250586588,2690134,475979066,253910049,2690134
LUBM1M,q9_5/8,2106952723,461990951,251172390,2690134,477265773,253337994,2690134
LUBM1M,q9_5/8,2142953332,454985877,250809732,2690134,464982839,253771440,2690134
LUBM1M,q9_5/8,2141324736,452543347,251425964,2690134,465937699,253185609,2690134
LUBM1M,q9_5/8,2088625047,453153631,252443168,2690134,464352573,256203766,2690134
LUBM1M,q5/1,2010602525,315491230,153001548,1468823,318944158,158492817,1468823
LUBM1M,q5/1,2132128386,313126142,155759102,1468823,323007069,166454614,1468823
LUBM1M,q5/1,2125922607,312792442,154126271,1468823,328707269,160538251,1468823
LUBM1M,q5/1,2120990718,311875625,153992358,1468823,322481013,160088253,1468823
LUBM1M,q5/1,2124322749,311052020,154569167,1468823,323039940,159374983,1468823
LUBM1M,q5/4,2109467492,184665211,193712477,1947522,196822229,187896604,1947522
LUBM1M,q5/4,2094810580,187903243,188158633,1947522,194336444,186476986,1947522
LUBM1M,q5/4,2039730464,180857817,191568830,1947522,194302236,190307899,1947522
LUBM1M,q5/4,2093754763,187586883,186679224,1947522,194203907,187762324,1947522
LUBM1M,q5/4,2010400511,184975303,194685701,1947522,198486948,191906925,1947522
LUBM1M,q5/6,1947137401,164889572,101744191,1064576,186087325,103642102,1064576
LUBM1M,q5/6,1945507974,164349002,101385559,1064576,186095398,104380036,1064576
LUBM1M,q5/6,2052598047,167028945,100544650,1064576,186122832,103758940,1064576
LUBM1M,q5/6,2027756186,166963379,101343464,1064576,186462570,104034121,1064576
LUBM1M,q5/6,1944820516,164153052,101726733,1064576,189972313,103830784,1064576
LUBM1M,q5/0,2001685879,145713637,131327352,1254187,154713261,135017469,1254187
LUBM1M,q5/0,2109887242,150397591,132179183,1254187,160677597,137184606,1254187
LUBM1M,q5/0,2118372601,142320636,123642836,1254187,157283734,127423751,1254187
LUBM1M,q5/0,2116420122,142250631,124570382,1254187,157564566,127641429,1254187
LUBM1M,q5/0,2071915620,141482617,123439865,1254187,157291882,127270092,1254187
LUBM1M,q5/5,2065579061,380423927,208328477,2158595,386054846,207604967,2158595
LUBM1M,q5/5,2094039068,379864619,208809504,2158595,393849557,208416376,2158595
LUBM1M,q5/5,2050836875,380234673,207949462,2158595,390976468,207525275,2158595
LUBM1M,q5/5,2040266483,380631455,207492885,2158595,385734796,207915202,2158595
LUBM1M,q5/5,2046703521,390109633,207843090,2158595,396222359,208022336,2158595
LUBM1M,q5/3,2061684221,136719044,86558136,912201,153055087,86693003,912201
LUBM1M,q5/3,1957187771,133857846,87082256,912201,152401866,87254979,912201
LUBM1M,q5/3,2061430297,133684192,90823582,912201,153004003,95057128,912201
LUBM1M,q5/3,2086460788,135044100,92631402,912201,153138121,96661601,912201
LUBM1M,q5/3,1984757963,132279761,92881172,912201,152267205,97077064,912201
LUBM1M,q5/2,1910502601,19305540,13149972,144267,20325090,13462474,144267
LUBM1M,q5/2,1897230845,19024627,13099018,144267,19909784,13265427,144267
LUBM1M,q5/2,1896373553,19226172,13104880,144267,20038510,13135389,144267
LUBM1M,q5/2,1895633762,19186852,13083590,144267,20321234,13115515,144267
LUBM1M,q5/2,1892951195,19311714,13106636,144267,20073157,13148119,144267
LUBM1M,q5/9,1941474256,337284459,52076293,503209,358491245,52662762,503209
LUBM1M,q5/9,2048805307,338291944,53013893,503209,361765401,52328828,503209
LUBM1M,q5/9,2048081216,337967718,52387745,503209,358388805,52031368,503209
LUBM1M,q5/9,2008185711,337971629,52365123,503209,356519534,51929744,503209
LUBM1M,q5/9,1941782482,335814808,52181159,503209,358586754,52136201,503209
LUBM1M,q5/7,2058172564,275106507,86321944,906395,290501804,92088580,906395
LUBM1M,q5/7,2035802551,278148847,101951726,906395,294658228,106846795,906395
LUBM1M,q5/7,2064172539,279830459,102221788,906395,295477881,106876601,906395
LUBM1M,q5/7,1994810754,274170535,98767757,906395,293135101,105587449,906395
LUBM1M,q5/7,2062249968,279187541,102560613,906395,295434230,106829090,906395
LUBM1M,q5/8,2076351729,190364027,97816480,1001178,207296708,95662428,1001178
LUBM1M,q5/8,1994228886,208765239,97018743,1001178,206606504,95426253,1001178
LUBM1M,q5/8,1996102492,200085420,95863292,1001178,206635892,95723302,1001178
LUBM1M,q5/8,2038707925,190564407,95850418,1001178,206997743,94874527,1001178
LUBM1M,q5/8,2073494632,191263806,96644591,1001178,207361963,96078350,1001178
LUBM1M,q6/1,2760607560,266278403,203197194,2097955,283538757,202367898,2097955
LUBM1M,q6/1,2730601999,272113475,200647767,2097955,274812103,202656789,2097955
LUBM1M,q6/1,2731530631,263471441,200582548,2097955,275515927,202363621,2097955
LUBM1M,q6/1,2760086828,264435794,203699584,2097955,274948522,202759297,2097955
LUBM1M,q6/1,2760591786,264491869,203210247,2097955,275247316,203030921,2097955
LUBM1M,q6/4,2720398788,86705801,44419498,428561,92948552,45176098,428561
LUBM1M,q6/4,2723873460,87322297,44360920,428561,94544965,46337298,428561
LUBM1M,q6/4,2730634672,98125535,44420989,428561,94276910,47871016,428561
LUBM1M,q6/4,2741002705,95913634,46908063,428561,94254214,48954903,428561
LUBM1M,q6/4,2742520979,87630420,46341380,428561,94509547,48858651,428561
LUBM1M,q6/6,2695271087,91063998,34728400,340382,75347256,36600893,340382
LUBM1M,q6/6,2700735806,85991552,34693816,340382,74929809,36597903,340382
LUBM1M,q6/6,2709670235,85767119,34745911,340382,76888381,36611040,340382
LUBM1M,q6/6,2681041159,88389678,35735977,340382,76314745,37832598,340382
LUBM1M,q6/6,2675546790,89171539,36477177,340382,76527376,37660412,340382
LUBM1M,q6/0,2751454826,200424155,157762948,1573027,206274885,163705245,1573027
LUBM1M,q6/0,2739125731,197963521,159047427,1573027,211624554,157309686,1573027
LUBM1M,q6/0,2741130797,197665037,157924728,1573027,209666811,157253227,1573027
LUBM1M,q6/0,2948949263,198518894,160824749,1573027,208328947,159324673,1573027
LUBM1M,q6/0,2780390583,199805321,153162955,1573027,206081259,161509671,1573027
LUBM1M,q6/5,2752670944,131662896,202546247,2095758,143195939,197882756,2095758
LUBM1M,q6/5,2729809056,130178037,202596463,2095758,142610624,198140524,2095758
LUBM1M,q6/5,2731867861,129663789,202622811,2095758,143170892,197557320,2095758
LUBM1M,q6/5,2735032829,129454299,202973673,2095758,146256523,198457972,2095758
LUBM1M,q6/5,2769470253,130966718,200513785,2095758,142875797,203230545,2095758
LUBM1M,q6/3,2769928572,100316055,141787247,1525733,111614214,147542400,1525733
LUBM1M,q6/3,2750541951,99708864,144759154,1525733,111574935,151279108,1525733
LUBM1M,q6/3,2777763009,100846477,157103736,1525733,111317105,158593207,1525733
LUBM1M,q6/3,2790245720,99896878,149047369,1525733,112827607,153814388,1525733
LUBM1M,q6/3,2776735978,101165436,151460534,1525733,111039257,153687384,1525733
LUBM1M,q6/2,2772289825,289193214,175393610,1845762,276696154,168801946,1845762
LUBM1M,q6/2,2755612048,287563371,176075510,1845762,277064275,168343681,1845762
LUBM1M,q6/2,2760452253,287995462,175480042,1845762,277269531,168372687,1845762
LUBM1M,q6/2,2733530066,289192475,174361127,1845762,287850638,165687863,1845762
LUBM1M,q6/2,2732500244,290446978,175225857,1845762,278494560,168911151,1845762
LUBM1M,q6/9,2709653261,89298080,74239873,774484,95811917,74043954,774484
LUBM1M,q6/9,2743741401,92232333,75929331,774484,96322683,75481592,774484
